# Anwendung
name;bezeichnung
XPOLIZEI;XPolizei

# Katalog
schluessel;name;bezeichnung;herkunft;version;gueltigAb
268;PMK-Thema;PMK-Thema;ZIR;V1.9;20210101

# Katalogwerte
schluessel;bezeichnung;anzeigeReihenfolge;auswahlerlaubt;loeschstatus;extId;Abkürzung;Beschreibung;Gültig_ab;Gültig_bis;Zugangsvokabular
268_131;Beschäftigungspolitik;0;1;0;NULL;;OAZ "Staat" und die entsprechenden UAZ als Angriffsziel prüfen;2001-01-01;;
268_132;Bildungspolitik;0;1;0;NULL;;'OAZ "Bildung / Wissenschaft / Forschung" als Angriffsziel prüfen; OAZ "Staat" und die entsprechenden UAZ als Angriffsziel prüfen';2004-01-01;;
268_133;Entschädigung von Opfern des NS-Regimes;0;1;0;NULL;;OAZ "Staat" und die entsprechenden UAZ als Angriffsziel prüfen;2001-01-01;2018-12-31;
268_134;Frauen und Gleichstellung;0;1;0;NULL;;'Antisexismus, Antipatriarchat; OAZ "Staat" und die entsprechenden UAZ als Angriffsziel prüfen';2001-01-01;;
268_135;Gesundheitswesen;0;1;0;NULL;;OAZ "Staat" und die entsprechenden UAZ als Angriffsziel prüfen;2001-01-01;;
268_136;Renten;0;1;0;NULL;;OAZ "Staat" und die entsprechenden UAZ als Angriffsziel prüfen;2001-01-01;;
268_137;Sozialabbau;0;1;0;NULL;;OAZ "Staat" und die entsprechenden UAZ als Angriffsziel prüfen;2001-01-01;;
268_138;Umstrukturierung;0;1;0;NULL;;'Hausbesetzungen, Wohnraumproblematik, Hauptstadtproblematik; OAZ "Staat" und die entsprechenden UAZ als Angriffsziel prüfen';2001-01-01;;
268_139;Spionage;0;1;0;NULL;;;2001-01-01;;
268_14;Kirchenasyl;0;1;0;NULL;;;2001-01-01;;
268_140;Behörden, insbesondere Sicherheitsbehörden;NULL;1;0;NULL;;;2001-01-01;2016-12-31;
268_141;Dissidenten / Opposition / Emigration;0;1;0;NULL;;;2001-01-01;2016-12-31;
268_142;Gesellschaftliche Institutionen;0;1;0;NULL;;;2001-01-01;2016-12-31;
268_143;Militär (OT Spionage);NULL;1;0;NULL;;;2001-01-01;2016-12-31;
268_144;Politik;0;1;0;NULL;;;2001-01-01;2016-12-31;
268_145;sonstiges Angriffsziel;0;1;0;NULL;;;2001-01-01;2016-12-31;
268_146;unbekanntes Angriffsziel;0;1;0;NULL;;;2001-01-01;2016-12-31;
268_147;Wirtschaft;NULL;1;0;NULL;;;2001-01-01;2016-12-31;
268_148;gegen Asylunterkünfte;NULL;1;0;NULL;;;2014-01-01;2018-12-31;
268_149;FAI - Federazione Anarchica Informale / ITA;0;1;0;NULL;;Informelle Anarchistische Föderation;2013-01-01;2016-12-31;
268_15;Unterbringung von Asylbewerbern;0;1;0;NULL;;OAZ "Asylunterkunft" und UAZ "Asylbewerber / Flüchtling" als Angriffsziel prüfen;2001-01-01;;
268_150;Sinomosia Pirinon tis Fotia / GRC;0;1;0;NULL;;Verschwörung der Zellen des Feuers;2013-01-01;2016-12-31;
268_151;Cybercrime;0;1;0;NULL;;gemäß Definition des Sondermeldedienstes "Cybercrime";2015-01-01;;
268_152;Fußball-EM;0;1;0;NULL;;OAZ "Veranstaltung" als Angriffsziel prüfen;2013-01-01;;
268_153;Islamischer Staat (IS);0;1;0;NULL;;Terror-Organisation zur Errichtung eines Kalifats, insbesondere im Irak und Syrien. UTF "Irak" und UTF "Syrien" prüfen;2015-01-01;;
268_154;Afghanistan;0;1;0;NULL;;;2013-01-01;;
268_155;Irak;0;1;0;NULL;;;2013-01-01;;
268_156;Iran;0;1;0;NULL;;;2013-01-01;;
268_157;Syrien;0;1;0;NULL;;;2014-01-01;;
268_158;Nachwuchswerbung;0;1;0;NULL;;OAZ "Militär" und entsprechende UAZ als Angriffsziel prüfen;2015-01-01;;
268_159;gegen Asylbewerber / Flüchtlinge;NULL;1;0;NULL;;;2016-01-01;2018-12-31;
268_16;Befreiungsbewegungen / internationale Solidarität;0;1;0;NULL;;separatistische oder systemüberwindende Bestrebungen im Ausland;2001-01-01;;
268_160;zwischen Asylbewerbern / Flüchtlingen;0;1;0;NULL;;UTF "zwischen Ausländern" angeben;2016-01-01;;
268_161;gegen Hilfsorganisationen, ehrenamtliche/freiwillige Helfer;NULL;1;0;NULL;;;2016-01-01;2018-12-31;
268_162;Parteiveranstaltungen;NULL;1;0;NULL;;;2016-01-01;2018-12-31;
268_163;Parteieinrichtungen/-repräsentanten;NULL;1;0;NULL;;;2016-01-01;2018-12-31;
268_164;gegen religiöse Gemeinden, deren Einrichtungen und Repräsentanten;NULL;1;0;NULL;;;2015-01-01;2018-12-31;
268_165;gegen Amts-/Mandatsträger;NULL;1;0;NULL;;;2016-01-01;2018-12-31;
268_166;gegen Medien;0;1;0;NULL;;'z. B. Journalisten, Presse, Rundfunk, Fernsehen; OAZ "Medien" als Angriffsziel prüfen';2016-01-01;;
268_167;Salafismus;0;1;0;NULL;;;2017-01-01;;
268_168;antiziganistisch;0;1;0;NULL;;'gegen die Volksgruppe Sinti und Roma gerichtet; auch UTF "Rassismus" und UTF "fremdenfeindlich" angeben';2017-01-01;;
268_169;christenfeindlich;0;1;0;NULL;;'gegen das Christentum bzw. gegen Christen gerichtet; auch UTF "fremdenfeindlich" angeben; OAZ "Religionsgemeinschaft" und entsprechende UAZ als Angriffsziel prüfen';2017-01-01;;
268_170;islamfeindlich;0;1;0;NULL;;'gegen den Islam bzw. gegen Muslime gerichtet; auch UTF "fremdenfeindlich" angeben; OAZ "Religionsgemeinschaft" und entsprechende UAZ als Angriffsziel prüfen';2017-01-01;;
268_171;sonstige ethnische Zugehörigkeit;0;1;0;NULL;;'außer "antiziganistisch"; auch UTF "Rassismus" und UTF "fremdenfeindlich" angeben';2017-01-01;;
268_172;Sonstige Religion;0;1;0;NULL;;'alle außer Christentum, Islam und Judentum; auch UTF "fremdenfeindlich" angeben; OAZ "Religionsgemeinschaft" und entsprechende UAZ als Angriffsziel prüfen';2017-01-01;;
268_175;Bundeswehr;0;1;0;NULL;;OAZ "Militär" und entsprechende UAZ als Angriffsziel prüfen;2017-01-01;;
268_176;Hassposting;NULL;1;0;NULL;;;2017-01-01;2018-12-31;
268_177;Palästina;0;1;0;NULL;;;2018-01-01;;
268_178;Türkei;0;1;0;NULL;;;2018-01-01;;
268_179;Somalia;0;1;0;NULL;;;2018-01-01;;
268_180;Al Shabab;0;1;0;NULL;;Somalia;2018-01-01;;
268_181;HAIAT TAHRIR AL-SHAM (HTS);0;1;0;NULL;;'Syrien; ehemals Jabhat al-Nusra (JaN) / Jabhat Fath al-Sham (JFS)';2018-01-01;;
268_182;Jabhat Fath al-Sham (JFS);0;1;0;NULL;;'Syrien; vor Umbenennung Jabhat al-Nusra (JaN)';2018-01-01;;
268_183;Taliban;0;1;0;NULL;;Afghanistan / Pakistan;2018-01-01;;
268_184;Kurden;0;1;0;NULL;;'Türkei / Irak / Iran / Syrien; außer PKK';2018-01-01;;
268_185;PKK;0;1;0;NULL;;Türkei / Irak / Iran / Syrien;2018-01-01;;
268_186;Reichsbürger / Selbstverwalter;0;1;0;NULL;;„Reichsbürger / Selbstverwalter“ sind Gruppierungen und Einzelpersonen, die aus unterschiedlichen Motiven und mit unterschiedlichen Begründungen, u. a. unter Berufung auf das historische Deutsche Reich, verschwörungstheoretische Argumentationsmuster oder ein selbst definiertes Naturrecht, die Existenz der Bundesrepublik Deutschland und deren Rechtssystem ablehnen, den demokratisch gewählten Repräsentanten die Legitimation absprechen oder sich gar in Gänze als außerhalb der Rechtsordnung stehend definieren und deshalb die Besorgnis besteht, dass sie Verstöße gegen die Rechtsordnung begehen.;2017-01-01;;
268_187;ausländerfeindlich;0;1;0;NULL;;auch UTF "fremdenfeindlich" angeben;2019-01-01;;
268_188;deutschfeindlich;0;1;0;NULL;;auch UTF "fremdenfeindlich" angeben;2019-01-01;;
268_189;Geschlecht / sexuelle Identität;0;1;0;NULL;;Geschlecht: Gesamtheit der Merkmale, wonach ein Lebewesen in Bezug auf seine Funktion bei der Fortpflanzung meist eindeutig als männlich oder weiblich zu bestimmen ist. Sexuelle Identität: Sexuelle Identität bezeichnet das individuelle / elementare Selbstverständnis über das geschlechtliche Wesen eines Menschen. Grundlage dabei ist, wie ein Mensch sich selbst wahrnimmt und von anderen wahrgenommen werden will.;2020-01-01;;
268_19;Devrimci Sol (Dev Sol) DHKP-C / THKP-C;0;1;0;NULL;;'Türkei; Revolutionäre Linke - Revolutionäre Volksbefreiungspartei / -front Türkische Volksbefreiungspartei / -front';2001-01-01;;
268_190;Militär;NULL;1;0;NULL;;;2001-01-01;2016-12-31;
268_191;Logistik (OT Militär);NULL;1;0;NULL;;;2011-01-01;2011-12-31;
268_192;Brigate Rosse, BR/ITA;NULL;1;0;NULL;;;2001-01-01;2012-12-31;
268_193;17. November/GRI;NULL;1;0;NULL;;;2001-01-01;2012-12-31;
268_194;ELA/GRI;NULL;1;0;NULL;;;2001-01-01;2012-12-31;
268_195;GRAPO/E;NULL;1;0;NULL;;;2001-01-01;2012-12-31;
268_196;HUM-Harkat-ul-Mujaheddin/HUA-Harkat-ul-Ansar/INI;NULL;1;0;NULL;;;2001-01-01;2012-12-31;
268_197;MRTA/Peru;NULL;1;0;NULL;;;2001-01-01;2012-12-31;
268_198;Olympia 2012;NULL;1;0;NULL;;;2004-01-01;2008-12-31;
268_199;FIS/ALG;NULL;1;0;NULL;;;2001-01-01;2012-12-31;
268_2;Anarchismus;0;1;0;NULL;;;2001-01-01;;
268_200;GIA/ALG;NULL;1;0;NULL;;;2001-01-01;2012-12-31;
268_201;gegen Ausländer;NULL;1;0;NULL;;;2001-01-01;2009-12-31;
268_202;Golfkrise;NULL;1;0;NULL;;;2001-01-01;2012-12-31;
268_203;Israel-Palästinenser-Konflikt;NULL;1;0;NULL;;;2001-01-01;2016-12-31;
268_204;Kolumbien;NULL;1;0;NULL;;;2001-01-01;2012-12-31;
268_21;ELN;0;1;0;NULL;;„Nationale Befreiungsarmee“;2001-01-01;2018-12-31;
268_22;ETA;0;1;0;NULL;;„Baskenland und Freiheit“;2001-01-01;2018-12-31;
268_23;FARC;0;1;0;NULL;;„Revolutionäre Streitkräfte Kolumbiens“;2001-01-01;2018-12-31;
268_26;LPK (Kosovo);0;1;0;NULL;;;2001-01-01;2016-12-31;
268_27;LTTE;0;1;0;NULL;;'Sri Lanka; „Befreiungstiger von Tamil Eelam“';2001-01-01;;
268_28;MLKP;0;1;0;NULL;;'Türkei; Marxistisch-Leninistische Kommunistische Partei';2001-01-01;;
268_3;Chaostage;0;1;0;NULL;;;2007-01-01;2016-12-31;
268_31;PKK / Kurden / TUR;0;1;0;NULL;;Auch Kurdenproblematik im Bereich "PMK -links-";2002-01-01;2017-12-31;
268_32;SIKH-Gruppierungen;0;1;0;NULL;;Indien;2001-01-01;2018-12-31;
268_33;TKP / ML;0;1;0;NULL;;'Türkei; Kommunistische Partei der Türkei / Marxisten-Leninisten';2001-01-01;;
268_34;Volksmodjahedin Iran;0;1;0;NULL;;Iran;2001-01-01;2018-12-31;
268_35;Zapatistas (ELZN) / MEX;0;1;0;NULL;;;2001-01-01;2016-12-31;
268_36;Hasskriminalität;0;1;0;NULL;;;2001-01-01;;
268_37;antisemitisch;0;1;0;NULL;;'antijüdische Haltung; umfasst nicht automatisch den Bereich "antiisraelisch"; auch UTF "fremdenfeindlich" angeben; OAZ "Religionsgemeinschaft" und entsprechende UAZ als Angriffsziel prüfen';2001-01-01;;
268_38;Behinderung;0;1;0;NULL;;körperliche und geistige Beeinträchtigung / Behinderung jeder Art;2001-01-01;;
268_39;fremdenfeindlich;0;1;0;NULL;;'die UTF "antisemitisch", "antiziganistisch", "ausländerfeindlich", "christenfeindlich", "deutschfeindlich", "islamfeindlich", "Rassismus", "sonstige ethnische Zugehörigkeit", "sonstige Religionen", "völkischer Nationalismus" prüfen; OAZ "Religionsgemeinschaft" und entsprechende UAZ als Angriffsziel prüfen';2001-01-01;;
268_4;Antifaschismus;0;1;0;NULL;;UTF "gegen rechts" prüfen;2001-01-01;;
268_40;gesellschaftlicher Status;0;1;0;NULL;;gegen "niedere" oder "höhere" soziale Schicht gerichtet;2001-01-01;;
268_41;Rassismus;0;1;0;NULL;;'zugeschriebene oder tatsächliche ethnische Zugehörigkeit, Hautfarbe; auch UTF "fremdenfeindlich" angeben';2001-01-01;;
268_42;Religion;0;1;0;NULL;;Wenn zutreffend, auch Unterthema "Fremdenfeindlich" angeben;2001-01-01;2016-12-31;
268_43;sexuelle Orientierung;0;1;0;NULL;;'gegen sexuelle Neigungen, insbesondere aus homophober Einstellung (gegen "Schwule" und "Lesben"); unter sexueller Orientierung ist das Begehren für bestimmte Geschlechtspartner zu verstehen. Diese kann zum Beispiel hetero-, homo-, bi- bzw. pansexuell sowie queer ausgeprägt sein.';2001-01-01;;
268_44;herausragende Veranstaltung;0;1;0;NULL;;OAZ "Veranstaltung" als Angriffsziel prüfen;2001-01-01;;
268_45;EU-Gipfel;0;1;0;NULL;;OAZ "Veranstaltung" als Angriffsziel prüfen;2001-01-01;;
268_46;Fußball-WM;0;1;0;NULL;;OAZ "Veranstaltung" als Angriffsziel prüfen;2010-01-01;;
268_47;IWF / Weltbank;0;1;0;NULL;;OAZ "Finanzinstitut" und OAZ "Veranstaltung" als Angriffsziel prüfen;2001-01-01;2018-12-31;
268_48;NATO-Gipfel;0;1;0;NULL;;OAZ "Veranstaltung" als Angriffsziel prüfen;2009-01-01;;
268_49;Olympiade;0;1;0;NULL;;OAZ "Veranstaltung" als Angriffsziel prüfen;2010-01-01;;
268_5;Antiimperialismus;0;1;0;NULL;;;2001-01-01;;
268_50;WTO (Welthandelsorganisation);0;1;0;NULL;;OAZ "Veranstaltung" als Angriffsziel prüfen;2001-01-01;2018-12-31;
268_51;WWG;0;1;0;NULL;;'Weltwirtschaftsgipfel; OAZ "Veranstaltung" als Angriffsziel prüfen';2001-01-01;;
268_52;Innen- und Sicherheitspolitik;0;1;0;NULL;;OAZ "Justiz", "Polizei", "Sicherheitsbehörde", "Staat" prüfen;2001-01-01;;
268_53;Betätigungsverbote;0;1;0;NULL;;'Parteien, Organisationen, Vereine, in- und ausländisch; OAZ "Justiz", "Polizei", "Sicherheitsbehörde", "Staat" prüfen';2001-01-01;;
268_54;Bundestagswahlen;0;1;0;NULL;;OAZ "Justiz", "Polizei", "Sicherheitsbehörde", "Staat" prüfen;2001-01-01;;
268_55;Datenschutz;0;1;0;NULL;;'auch Volkszählung; OAZ "Justiz", "Polizei", "Sicherheitsbehörde", "Staat" prüfen';2001-01-01;;
268_56;Europawahlen;0;1;0;NULL;;OAZ "Justiz", "Polizei", "Sicherheitsbehörde", "Staat" prüfen;2001-01-01;;
268_57;Haftproblematik;0;1;0;NULL;;'nur Inland; OAZ "Justiz", "Polizei", "Sicherheitsbehörde", "Staat" prüfen';2001-01-01;;
268_58;Justiz;0;1;0;NULL;;OAZ "Justiz", "Polizei", "Sicherheitsbehörde", "Staat" prüfen und UAZ "Amtsträger" als Angriffsziel prüfen;2001-01-01;;
268_59;Kommunalwahlen;0;1;0;NULL;;OAZ "Justiz", "Polizei", "Sicherheitsbehörde", "Staat" prüfen;2001-01-01;;
268_6;Antiamerikanismus;0;1;0;NULL;;;2001-01-01;;
268_60;Landtagswahlen;0;1;0;NULL;;OAZ "Justiz", "Polizei", "Sicherheitsbehörde", "Staat" prüfen;2001-01-01;;
268_61;Minister- / Senatorenkonferenz;0;1;0;NULL;;OAZ "Justiz", "Polizei", "Sicherheitsbehörde", "Staat" prüfen;2012-01-01;;
268_62;Parteitag;NULL;1;0;NULL;;;2003-01-01;2015-12-31;
268_63;Polizei;0;1;0;NULL;;'auch UTF "gegen den Staat, seine Einrichtungen und Symbole" prüfen; auch OAZ "Justiz", "Polizei", "Sicherheitsbehörde", "Staat" und entsprechende UAZ als Angriffsziel prüfen';2011-01-01;;
268_64;Sicherheitsbehörden;0;1;0;NULL;;'außer Polizei; auch UTF "gegen den Staat, seine Einrichtungen und Symbole" prüfen; auch OAZ "Justiz", "Polizei", "Sicherheitsbehörde", "Staat" prüfen';2002-01-01;;
268_65;Islamismus / Fundamentalismus;0;1;0;NULL;;;2001-01-01;;
268_66;al-Qaida / Usama Bin Laden;0;1;0;NULL;;;2001-01-01;;
268_67;'al-Jama''a al-Islamiya / EGY';0;1;0;NULL;;Gemeinschaft der Muslime;2009-01-01;2018-12-31;
268_68;al-Jihad al-Islami / EGY;0;1;0;NULL;;Islamischer Heiliger Krieg;2001-01-01;2018-12-31;
268_69;Ansar al-Islam / Jaish al Sunna;0;1;0;NULL;;;2005-01-01;2019-12-31;
268_7;Antikapitalismus;0;1;0;NULL;;;2001-01-01;;
268_72;Hass predigen;0;1;0;NULL;;umfasst auch die Leugnung des Holocaust;2008-01-01;;
268_73;Hizb Allah - "Jihad Islami" / LBN;0;1;0;NULL;;'"Partei Gottes"';2001-01-01;;
268_74;Hizb ut-Tahrir;0;1;0;NULL;;'"Islamische Befreiungspartei"';2003-01-01;;
268_75;IBDA-C / TR;0;1;0;NULL;;Stürmerfront für islamischen Groß-Orient;2001-01-01;2018-12-31;
268_76;IBU / UZB;0;1;0;NULL;;„Islamische Bewegung Usbekistan“;2010-01-01;2018-12-31;
268_77;IJU / UZB;0;1;0;NULL;;„Islamische Jihad Union“;2010-01-01;2018-12-31;
268_78;Kalifatsstaat / Kaplanverband (ICCB) / TUR;0;1;0;NULL;;'"Hilafet Devleti"';2001-01-01;;
268_79;non-aligned Mudjahedin;0;1;0;NULL;;;2003-01-01;2020-12-31;
268_8;Dritte Welt-Problematik;0;1;0;NULL;;Ausbeutung, Hunger, Kinderarbeit;2001-01-01;;
268_80;Kernenergie;0;1;0;NULL;;OAZ "Infrastruktur" und entsprechende UAZ als Angriffsziel prüfen;2001-01-01;;
268_81;Betrieb;0;1;0;NULL;;'UAZ "Kraftwerk" als Angriffsziel prüfen; Störfall, Neubau von KKW etc.; OAZ "Infrastruktur" und entsprechende UAZ als Angriffsziel prüfen';2001-01-01;;
268_82;Transport;0;1;0;NULL;;'z. B. Castor; OAZ "Infrastruktur" und entsprechende UAZ als Angriffsziel prüfen';2001-01-01;;
268_83;Zwischen- / Endlagerung;0;1;0;NULL;;OAZ "Infrastruktur" und entsprechende UAZ als Angriffsziel prüfen;2001-01-01;;
268_84;Kommunismus;0;1;0;NULL;;alle Formen, z. B. Marxismus, Leninismus, Maoismus;2001-01-01;;
268_85;Konfrontation / politische Einstellung;0;1;0;NULL;;;2001-01-01;;
268_86;gegen Abtrünnige/Aussteiger/Mitglieder der eigenen Gruppe;NULL;1;0;NULL;;;2001-01-01;2018-12-31;
268_87;gegen Aussiedler;0;1;0;NULL;;;2001-01-01;2016-12-31;
268_88;gegen den Staat, seine Einrichtungen und Symbole;0;1;0;NULL;;'umfasst auch Repräsentanten des Staates; auch UTF "Sicherheitsbehörde" und UTF "Polizei" prüfen; auch die OAZ "Militär", "Polizei", und "Staat" sowie die entsprechenden UAZ als Angriffsziel prüfen';2005-01-01;;
268_89;gegen links;0;1;0;NULL;;;2001-01-01;;
268_9;Globalisierung;0;1;0;NULL;;;2001-01-01;;
268_90;gegen rechts;0;1;0;NULL;;OTF "Antifaschismus" prüfen;2001-01-01;;
268_91;gegen sonstige politische Gegner;0;1;0;NULL;;;2001-01-01;;
268_92;zwischen Ausländern;0;1;0;NULL;;UTF "fremdenfeindlich" zusätzlich prüfen;2010-01-01;;
268_93;Krisenherde/Bürgerkriege;0;1;0;NULL;;z. T. Überschneidung mit Befreiungsbewegungen;2001-01-01;;
268_94;Bosnien und Herzegowina;0;1;0;NULL;;;2001-01-01;2018-12-31;
268_96;Israel;0;1;0;NULL;;umfasst auch den Bereich "antiisraelisch";2017-01-01;;
268_98;Kosovo;0;1;0;NULL;;;2001-01-01;2016-12-31;
268_99;Ruanda;0;1;0;NULL;;;2001-01-01;2016-12-31;
