# Anwendung
name;bezeichnung
XPOLIZEI;XPolizei

# Katalog
schluessel;name;bezeichnung;herkunft;version;gueltigAb
349;Gefahrgut UN-Nummer;Gefahrgut UN-Nummer;ZIR;V1.0;20180713

# Katalogwerte
schluessel;bezeichnung;anzeigeReihenfolge;auswahlerlaubt;loeschstatus;extId;Abkürzung;Beschreibung;Gültig_ab;Gültig_bis;Zugangsvokabular
349_1030;1826;0;1;0;NULL;;ABFALLNITRIERSÄUREMISCHUNG;;;
349_1031;1827;0;1;0;NULL;;ZINNTETRACHLORID, WASSERFREI;;;
349_1032;1828;0;1;0;NULL;;SCHWEFELCHLORIDE;;;
349_1033;1829;0;1;0;NULL;;SCHWEFELTRIOXID, STABILISIERT;;;
349_1034;1830;0;1;0;NULL;;SCHWEFELSÄURE mit mehr als 51 % Säure;;;
349_1035;1831;0;1;0;NULL;;SCHWEFELSÄURE, RAUCHEND;;;
349_1036;1832;0;1;0;NULL;;SCHWEFELSÄURE, GEBRAUCHT;;;
349_1037;1833;0;1;0;NULL;;SCHWEFELIGE SÄURE;;;
349_1038;1834;0;1;0;NULL;;SULFURYLCHLORID;;;
349_1039;1835;0;1;0;NULL;;TETRAMETHYLAMMONIUMHYDROXID, LÖSUNG;;;
349_104;0194;0;1;0;NULL;;SIGNALKÖRPER, SEENOT;;;
349_1040;1836;0;1;0;NULL;;THIONYLCHLORID;;;
349_1041;1837;0;1;0;NULL;;THIOPHOSPHORYLCHLORID;;;
349_1042;1838;0;1;0;NULL;;TITANTETRACHLORID;;;
349_1043;1839;0;1;0;NULL;;TRICHLORESSIGSÄURE;;;
349_1044;1840;0;1;0;NULL;;ZINKCHLORID, LÖSUNG;;;
349_1045;1841;0;1;0;NULL;;ACETALDEHYDAMMONIAK;;;
349_1046;1843;0;1;0;NULL;;AMMONIUMDINITRO-o-CRESOLAT, FEST;;;
349_1047;1845;0;1;0;NULL;;KOHLENDIOXID, fest (Trockeneis);;;
349_1048;1846;0;1;0;NULL;;TETRACHLORKOHLENSTOFF;;;
349_1049;1847;0;1;0;NULL;;KALIUMSULFID mit mindestens 30 % Kristallwasser;;;
349_105;0195;0;1;0;NULL;;SIGNALKÖRPER, SEENOT;;;
349_1050;1848;0;1;0;NULL;;PROPIONSÄURE mit mindestens 10 % und weniger als 90 Masse-% Säure;;;
349_1051;1849;0;1;0;NULL;;NATRIUMSULFID mit mindestens 30 % Kristallwasser;;;
349_1052;1851;0;1;0;NULL;;MEDIKAMENT, FLÜSSIG, GIFTIG, N.A.G.;;;
349_1053;1854;0;1;0;NULL;;BARIUMLEGIERUNGEN, PYROPHOR;;;
349_1054;1855;0;1;0;NULL;;CALCIUM, PYROPHOR oder CALCIUMLEGIERUNGEN, PYROPHOR;;;
349_1055;1856;0;1;0;NULL;;LAPPEN, ÖLHALTIG;;;
349_1056;1857;0;1;0;NULL;;TEXTILABFÄLLE, NASS;;;
349_1057;1858;0;1;0;NULL;;HEXAFLUORPROPYLEN (GAS ALS KÄLTEMITTEL R 1216);;;
349_1058;1859;0;1;0;NULL;;SILICIUMTETRAFLUORID;;;
349_1059;1860;0;1;0;NULL;;VINYLFLUORID, STABILISIERT;;;
349_106;0196;0;1;0;NULL;;SIGNALKÖRPER, RAUCH;;;
349_1060;1862;0;1;0;NULL;;ETHYLCROTONAT;;;
349_1061;1863;0;1;0;NULL;;DÜSENKRAFTSTOFF;;;
349_1062;1865;0;1;0;NULL;;n-PROPYLNITRAT;;;
349_1063;1866;0;1;0;NULL;;HARZLÖSUNG, entzündbar (Dampfdruck bei 50 °C größer als 110 kPa, aber höchstens 175 kPa);;;
349_1064;1868;0;1;0;NULL;;DECABORAN;;;
349_1065;1869;0;1;0;NULL;;MAGNESIUM oder MAGNESIUMLEGIERUNGEN, mit mehr als 50 % Magnesium, in Pellets, Spänen, Bändern;;;
349_1066;1870;0;1;0;NULL;;KALIUMBORHYDRID;;;
349_1067;1871;0;1;0;NULL;;TITANHYDRID;;;
349_1068;1872;0;1;0;NULL;;BLEIDIOXID;;;
349_1069;1873;0;1;0;NULL;;PERCHLORSÄURE mit mehr als 50 Masse-%, aber höchstens 72 Masse-% Säure;;;
349_107;0197;0;1;0;NULL;;SIGNALKÖRPER, RAUCH;;;
349_1070;1884;0;1;0;NULL;;BARIUMOXID;;;
349_1071;1885;0;1;0;NULL;;BENZIDIN;;;
349_1072;1886;0;1;0;NULL;;BENZYLIDENCHLORID;;;
349_1073;1887;0;1;0;NULL;;BROMCHLORMETHAN;;;
349_1074;1888;0;1;0;NULL;;CHLOROFORM;;;
349_1075;1889;0;1;0;NULL;;CYANBROMID;;;
349_1076;1891;0;1;0;NULL;;ETHYLBROMID;;;
349_1077;1892;0;1;0;NULL;;ETHYLDICHLORARSIN;;;
349_1078;1894;0;1;0;NULL;;PHENYLQUECKSILBER(II)HYDROXID;;;
349_1079;1895;0;1;0;NULL;;PHENYLQUECKSILBER(II)NITRAT;;;
349_108;0204;0;1;0;NULL;;FALLOTE, MIT EXPLOSIVSTOFF;;;
349_1080;1897;0;1;0;NULL;;TETRACHLORETHYLEN;;;
349_1081;1898;0;1;0;NULL;;ACETYLIODID;;;
349_1082;1902;0;1;0;NULL;;DIISOOCTYLPHOSPHAT;;;
349_1083;1903;0;1;0;NULL;;DESINFEKTIONSMITTEL, FLÜSSIG, ÄTZEND, N.A.G.;;;
349_1084;1905;0;1;0;NULL;;SELENSÄURE;;;
349_1085;1906;0;1;0;NULL;;ABFALLSCHWEFELSÄURE;;;
349_1086;1907;0;1;0;NULL;;NATRONKALK mit mehr als 4 % Natriumhydroxid;;;
349_1087;1908;0;1;0;NULL;;CHLORITLÖSUNG;;;
349_1088;1910;0;1;0;NULL;;CALCIUMOXID;;;
349_1089;1911;0;1;0;NULL;;DIBORAN;;;
349_109;0207;0;1;0;NULL;;TETRANITROANILIN;;;
349_1090;1912;0;1;0;NULL;;METHYLCHLORID UND DICHLORMETHAN, GEMISCH;;;
349_1091;1913;0;1;0;NULL;;NEON, TIEFGEKÜHLT, FLÜSSIG;;;
349_1092;1914;0;1;0;NULL;;BUTYLPROPIONATE;;;
349_1093;1915;0;1;0;NULL;;CYCLOHEXANON;;;
349_1094;1916;0;1;0;NULL;;'2,2''-DICHLORDIETHYLETHER';;;
349_1095;1917;0;1;0;NULL;;ETHYLACRYLAT, STABILISIERT;;;
349_1096;1918;0;1;0;NULL;;ISOPROPYLBENZEN;;;
349_1097;1919;0;1;0;NULL;;METHYLACRYLAT, STABILISIERT;;;
349_1098;1920;0;1;0;NULL;;NONANE;;;
349_1099;1921;0;1;0;NULL;;PROPYLENIMIN, STABILISIERT;;;
349_11;0018;0;1;0;NULL;;MUNITION, AUGENREIZSTOFF, mit Zerleger, Ausstoss- oder Treibladung;;;
349_110;0208;0;1;0;NULL;;TRINITROPHENYLMETHYLNITRAMIN (TETRYL);;;
349_1100;1922;0;1;0;NULL;;PYRROLIDIN;;;
349_1101;1923;0;1;0;NULL;;CALCIUMDITHIONIT (CALCIUMHYDROSULFIT);;;
349_1102;1928;0;1;0;NULL;;METHYLMAGNESIUMBROMID IN ETHYLETHER;;;
349_1103;1929;0;1;0;NULL;;KALIUMDITHIONIT (KALIUMHYDROSULFIT);;;
349_1104;1931;0;1;0;NULL;;ZINKDITHIONIT;;;
349_1105;1932;0;1;0;NULL;;ZIRKONIUMABFALL;;;
349_1106;1935;0;1;0;NULL;;CYANID, LÖSUNG, N.A.G.;;;
349_1107;1938;0;1;0;NULL;;BROMESSIGSÄURE, LÖSUNG;;;
349_1108;1939;0;1;0;NULL;;PHOSPHOROXYBROMID;;;
349_1109;1940;0;1;0;NULL;;THIOGLYCOLSÄURE;;;
349_111;0209;0;1;0;NULL;;TRINITROTOLUEN (TNT), trocken oder angefeuchtet mit weniger als 30 Masse-% Wasser;;;
349_1110;1941;0;1;0;NULL;;DIBROMDIFLUORMETHAN;;;
349_1111;1942;0;1;0;NULL;;AMMONIUMNITRAT mit höchstens 0,2 % Gesamtmenge brennbarer Stoffe (einschließlich organischer Stoffe als Kohlenstoff-Äquivalent) und frei von sonstigen zugesetzten Stoffen;;;
349_1112;1944;0;1;0;NULL;;SICHERHEITSZÜNDHÖLZER (Heftchen, Briefchen oder Schachteln);;;
349_1113;1945;0;1;0;NULL;;WACHSZÜNDHÖLZER;;;
349_1114;1950;0;1;0;NULL;;DRUCKGASPACKUNGEN, ätzend;;;
349_1115;1951;0;1;0;NULL;;ARGON, TIEFGEKÜHLT, FLÜSSIG;;;
349_1116;1952;0;1;0;NULL;;ETHYLENOXID UND KOHLENDIOXID, GEMISCH mit höchstens 9 % Ethylenoxid;;;
349_1117;1953;0;1;0;NULL;;VERDICHTETES GAS, GIFTIG, ENTZÜNDBAR, N.A.G.;;;
349_1118;1954;0;1;0;NULL;;VERDICHTETES GAS, ENTZÜNDBAR, N.A.G.;;;
349_1119;1955;0;1;0;NULL;;VERDICHTETES GAS, GIFTIG, N.A.G.;;;
349_112;0212;0;1;0;NULL;;LEUCHTSPURKÖRPER FÜR MUNITION;;;
349_1120;1956;0;1;0;NULL;;VERDICHTETES GAS, N.A.G.;;;
349_1121;1957;0;1;0;NULL;;DEUTERIUM, VERDICHTET;;;
349_1122;1958;0;1;0;NULL;;1,2-DICHLOR-1,1,2,2-TETRAFLUORETHAN (GAS ALS KÄLTEMITTEL R 114);;;
349_1123;1959;0;1;0;NULL;;1,1-DIFLUORETHYLEN (GAS ALS KÄLTEMITTEL R 1132a);;;
349_1124;1961;0;1;0;NULL;;ETHAN, TIEFGEKÜHLT, FLÜSSIG;;;
349_1125;1962;0;1;0;NULL;;ETHYLEN;;;
349_1126;1963;0;1;0;NULL;;HELIUM, TIEFGEKÜHLT, FLÜSSIG;;;
349_1127;1964;0;1;0;NULL;;KOHLENWASSERSTOFFGAS, GEMISCH, VERDICHTET, N.A.G.;;;
349_1128;1965;0;1;0;NULL;;KOHLENWASSERSTOFFGAS, GEMISCH, VERFLÜSSIGT, N.A.G. (Gemisch A, A01, A02, A0, A1, B1, B2, B oder C);;;
349_1129;1966;0;1;0;NULL;;WASSERSTOFF, TIEFGEKÜHLT, FLÜSSIG;;;
349_113;0213;0;1;0;NULL;;TRINITROANISOL;;;
349_1130;1967;0;1;0;NULL;;INSEKTENBEKÄMPFUNGSMITTEL, GASFÖRMIG, GIFTIG, N.A.G.;;;
349_1131;1968;0;1;0;NULL;;INSEKTENBEKÄMPFUNGSMITTEL, GASFÖRMIG, N.A.G.;;;
349_1132;1969;0;1;0;NULL;;ISOBUTAN;;;
349_1133;1970;0;1;0;NULL;;KRYPTON, TIEFGEKÜHLT, FLÜSSIG;;;
349_1134;1971;0;1;0;NULL;;METHAN, VERDICHTET oder ERDGAS, VERDICHTET, mit hohem Methangehalt;;;
349_1135;1972;0;1;0;NULL;;METHAN, TIEFGEKÜHLT, FLÜSSIG oder ERDGAS, TIEFGEKÜHLT, FLÜSSIG, mit hohem Methangehalt;;;
349_1136;1973;0;1;0;NULL;;CHLORDIFLUORMETHAN UND CHLORPENTAFLUORETHAN, GEMISCH mit einem konstanten Siedepunkt, mit ca. 49 % Chlordifluormethan (GAS ALS KÄLTEMITTEL R 502);;;
349_1137;1974;0;1;0;NULL;;BROMCHLORDIFLUORMETHAN (GAS ALS KÄLTEMITTEL R 12B1);;;
349_1138;1975;0;1;0;NULL;;STICKSTOFFMONOXID UND DISTICKSTOFFTETROXID, GEMISCH (STICKSTOFFMONOXID UND STICKSTOFFDIOXID, GEMISCH);;;
349_1139;1976;0;1;0;NULL;;OCTAFLUORCYCLOBUTAN (GAS ALS KÄLTEMITTEL RC 318);;;
349_114;0214;0;1;0;NULL;;TRINITROBENZEN, trocken oder angefeuchtet mit weniger als 30 Masse-% Wasser;;;
349_1140;1977;0;1;0;NULL;;STICKSTOFF, TIEFGEKÜHLT, FLÜSSIG;;;
349_1141;1978;0;1;0;NULL;;PROPAN;;;
349_1142;1982;0;1;0;NULL;;TETRAFLUORMETHAN (GAS ALS KÄLTEMITTEL R 14);;;
349_1143;1983;0;1;0;NULL;;1-CHLOR-2,2,2-TRIFLUORETHAN (GAS ALS KÄLTEMITTEL R 133a);;;
349_1144;1984;0;1;0;NULL;;TRIFLUORMETHAN (GAS ALS KÄLTEMITTEL R 23);;;
349_1145;1986;0;1;0;NULL;;ALKOHOLE, ENTZÜNDBAR, GIFTIG, N.A.G.;;;
349_1146;1987;0;1;0;NULL;;ALKOHOLE, N.A.G.;;;
349_1147;1988;0;1;0;NULL;;ALDEHYDE, ENTZÜNDBAR, GIFTIG, N.A.G.;;;
349_1148;1989;0;1;0;NULL;;ALDEHYDE, ENTZÜNDBAR, N.A.G.;;;
349_1149;1990;0;1;0;NULL;;BENZALDEHYD;;;
349_115;0215;0;1;0;NULL;;TRINITROBENZOESÄURE, trocken oder angefeuchtet mit weniger als 30 Masse-% Wasser;;;
349_1150;1991;0;1;0;NULL;;CHLOROPREN, STABILISIERT;;;
349_1151;1992;0;1;0;NULL;;ENTZÜNDBARER FLÜSSIGER STOFF, GIFTIG, N.A.G.;;;
349_1152;1993;0;1;0;NULL;;ENTZÜNDBARER FLÜSSIGER STOFF, N.A.G. (Dampfdruck bei 50 °C größer als 110 kPa, aber höchstens 175 kPa);;;
349_1153;1994;0;1;0;NULL;;EISENPENTACARBONYL;;;
349_1154;1999;0;1;0;NULL;;TEERE, FLÜSSIG, einschließlich Straßenasphalt und Öle, Bitumen und Cutback (Verschnittbitumen) (Dampfdruck bei 50 °C größer als 110 kPa, aber höchstens 175 kPa);;;
349_1155;2000;0;1;0;NULL;;ZELLULOID in Blöcken, Stangen, Platten, Rohren usw.(ausgenommen Abfälle);;;
349_1156;2001;0;1;0;NULL;;COBALTNAPHTHENAT-PULVER;;;
349_1157;2002;0;1;0;NULL;;ZELLULOID, ABFALL;;;
349_1158;2004;0;1;0;NULL;;MAGNESIUMDIAMID;;;
349_1159;2006;0;1;0;NULL;;KUNSTSTOFFE AUF NITROCELLULOSEBASIS, SELBSTERHITZUNGSFÄHIG, N.A.G.;;;
349_116;0216;0;1;0;NULL;;TRINITRO-m-CRESOL;;;
349_1160;2008;0;1;0;NULL;;ZIRCONIUM-PULVER, TROCKEN;;;
349_1161;2009;0;1;0;NULL;;ZIRCONIUM, TROCKEN, Bleche, Streifen oder gerollter Draht (dünner als 18 µm);;;
349_1162;2010;0;1;0;NULL;;MAGNESIUMHYDRID;;;
349_1163;2011;0;1;0;NULL;;MAGNESIUMPHOSPHID;;;
349_1164;2012;0;1;0;NULL;;KALIUMPHOSPHID;;;
349_1165;2013;0;1;0;NULL;;STRONTIUMPHOSPHID;;;
349_1166;2014;0;1;0;NULL;;WASSERSTOFFPEROXID, WÄSSERIGE LÖSUNG mit mindestens 20 %, aber höchstens 60 % Wasserstoffperoxid (Stabilisierung nach Bedarf);;;
349_1167;2015;0;1;0;NULL;;WASSERSTOFFPEROXID, WÄSSERIGE LÖSUNG, STABILISIERT, mit mehr als 60 %, aber höchstens 70 % Wasserstoffperoxid;;;
349_1168;2016;0;1;0;NULL;;MUNITION, GIFTIG, NICHT EXPLOSIV, ohne Zerleger oder Ausstossladung, nicht scharf;;;
349_1169;2017;0;1;0;NULL;;MUNITION, TRÄNENERZEUGEND, NICHT EXPLOSIV, ohne Zerleger oder Ausstossladung, nicht scharf;;;
349_117;0217;0;1;0;NULL;;TRINITRONAPHTHALEN;;;
349_1170;2018;0;1;0;NULL;;CHLORANILINE, FEST;;;
349_1171;2019;0;1;0;NULL;;CHLORANILINE, FLÜSSIG;;;
349_1172;2020;0;1;0;NULL;;CHLORPHENOLE, FEST;;;
349_1173;2021;0;1;0;NULL;;CHLORPHENOLE, FLÜSSIG;;;
349_1174;2022;0;1;0;NULL;;CRESYLSÄURE;;;
349_1175;2023;0;1;0;NULL;;EPICHLORHYDRIN;;;
349_1176;2024;0;1;0;NULL;;QUECKSILBERVERBINDUNG, FLÜSSIG, N.A.G.;;;
349_1177;2025;0;1;0;NULL;;QUECKSILBERVERBINDUNG, FEST, N.A.G.;;;
349_1178;2026;0;1;0;NULL;;PHENYLQUECKSILBERVERBINDUNG, N.A.G.;;;
349_1179;2027;0;1;0;NULL;;NATRIUMARSENIT, FEST;;;
349_118;0218;0;1;0;NULL;;TRINITROPHENETOL;;;
349_1180;2028;0;1;0;NULL;;RAUCHBOMBEN, NEBELBOMBEN, NICHT EXPLOSIV, ätzenden flüssigen Stoff enthaltend, ohne Zünder;;;
349_1181;2029;0;1;0;NULL;;HYDRAZIN, WASSERFREI;;;
349_1182;2030;0;1;0;NULL;;HYDRAZIN, WÄSSERIGE LÖSUNG mit mehr als 37 Masse-% Hydrazin und einem Flammpunkt über 60 °C;;;
349_1183;2031;0;1;0;NULL;;SALPETERSÄURE, andere als rotrauchende;;;
349_1184;2032;0;1;0;NULL;;SALPETERSÄURE, ROTRAUCHEND;;;
349_1185;2033;0;1;0;NULL;;KALIUMMONOXID;;;
349_1186;2034;0;1;0;NULL;;WASSERSTOFF UND METHAN, GEMISCH, VERDICHTET;;;
349_1187;2035;0;1;0;NULL;;1,1,1-TRIFLUORETHAN (GAS ALS KÄLTEMITTEL R 143a);;;
349_1188;2036;0;1;0;NULL;;XENON;;;
349_1189;2037;0;1;0;NULL;;GEFÄSSE, KLEIN, MIT GAS (GASPATRONEN), ohne Entnahmeeinrichtung, nicht nachfüllbar;;;
349_119;0219;0;1;0;NULL;;TRINITRORESORCINOL (STYPHNINSÄURE), trocken oder angefeuchtet mit mindestens 20 Masse-% Wasser oder einer Alkohol/Wasser-Lösung;;;
349_1190;2038;0;1;0;NULL;;DINITROTOLUENE, FLÜSSIG;;;
349_1191;2044;0;1;0;NULL;;2,2-DIMETHYLPROPAN;;;
349_1192;2045;0;1;0;NULL;;ISOBUTYRALDEHYD (ISOBUTYLALDEHYD);;;
349_1193;2046;0;1;0;NULL;;CYMENE;;;
349_1194;2047;0;1;0;NULL;;DICHLORPROPENE;;;
349_1195;2048;0;1;0;NULL;;DICYCLOPENTADIEN;;;
349_1196;2049;0;1;0;NULL;;DIETHYLBENZENE;;;
349_1197;2050;0;1;0;NULL;;DIISOBUTYLEN, ISOMERE VERBINDUNGEN;;;
349_1198;2051;0;1;0;NULL;;2-DIMETHYLAMINOETHANOL;;;
349_1199;2052;0;1;0;NULL;;DIPENTEN;;;
349_12;0019;0;1;0;NULL;;MUNITION, AUGENREIZSTOFF, mit Zerleger, Ausstoss- oder Treibladung;;;
349_120;0220;0;1;0;NULL;;HARNSTOFFNITRAT, trocken oder angefeuchtet mit weniger als 20 Masse-% Wasser;;;
349_1200;2053;0;1;0;NULL;;METHYLISOBUTYLCARBINOL;;;
349_1201;2054;0;1;0;NULL;;MORPHOLIN;;;
349_1202;2055;0;1;0;NULL;;STYREN, MONOMER, STABILISIERT;;;
349_1203;2056;0;1;0;NULL;;TETRAHYDROFURAN;;;
349_1204;2057;0;1;0;NULL;;TRIPROPYLEN;;;
349_1205;2058;0;1;0;NULL;;VALERALDEHYD;;;
349_1206;2059;0;1;0;NULL;;NITROCELLULOSE, LÖSUNG, ENTZÜNDBAR, mit höchstens 12,6 % Stickstoff in der Trockenmasse und höchstens 55 % Nitrocellulose;;;
349_1207;2067;0;1;0;NULL;;AMMONIUMNITRATHALTIGE DÜNGEMITTEL;;;
349_1208;2071;0;1;0;NULL;;AMMONIUMNITRATHALTIGE DÜNGEMITTEL;;;
349_1209;2073;0;1;0;NULL;;AMMONIAKLÖSUNG in Wasser, relative Dichte kleiner als 0,880 bei 15 °C, mit mehr als 35 %, aber höchstens 50 % Ammoniak;;;
349_121;0221;0;1;0;NULL;;GEFECHTSKÖPFE, TORPEDO, mit Sprengladung;;;
349_1210;2074;0;1;0;NULL;;ACRYLAMID, FEST;;;
349_1211;2075;0;1;0;NULL;;CHLORAL, WASSERFREI, STABILISIERT;;;
349_1212;2076;0;1;0;NULL;;CRESOLE, FLÜSSIG;;;
349_1213;2077;0;1;0;NULL;;alpha-NAPHTHYLAMIN;;;
349_1214;2078;0;1;0;NULL;;TOLUYLENDIISOCYANAT (und isomere Gemische);;;
349_1215;2079;0;1;0;NULL;;DIETHYLENTRIAMIN;;;
349_1216;2186;0;1;0;NULL;;CHLORWASSERSTOFF, TIEFGEKÜHLT, FLÜSSIG;;;
349_1217;2187;0;1;0;NULL;;KOHLENDIOXID, TIEFGEKÜHLT, FLÜSSIG;;;
349_1218;2188;0;1;0;NULL;;ARSENWASSERSTOFF (ARSIN);;;
349_1219;2189;0;1;0;NULL;;DICHLORSILAN;;;
349_122;0222;0;1;0;NULL;;AMMONIUMNITRAT mit mehr als 0,2 % brennbaren Stoffen, einschließlich jedes als Kohlenstoff berechneten organischen Stoffes, unter Ausschluss jedes anderen zugesetzten Stoffes;;;
349_1220;2190;0;1;0;NULL;;SAUERSTOFFDIFLUORID, VERDICHTET;;;
349_1221;2191;0;1;0;NULL;;SULFURYLFLUORID;;;
349_1222;2192;0;1;0;NULL;;GERMANIUMWASSERSTOFF (GERMAN);;;
349_1223;2193;0;1;0;NULL;;HEXAFLUORETHAN (GAS ALS KÄLTEMITTEL R 116);;;
349_1224;2194;0;1;0;NULL;;SELENHEXAFLUORID;;;
349_1225;2195;0;1;0;NULL;;TELLURHEXAFLUORID;;;
349_1226;2196;0;1;0;NULL;;WOLFRAMHEXAFLUORID;;;
349_1227;2197;0;1;0;NULL;;IODWASSERSTOFF, WASSERFREI;;;
349_1228;2198;0;1;0;NULL;;PHOSPHORPENTAFLUORID;;;
349_1229;2199;0;1;0;NULL;;PHOSPHORWASSERSTOFF (PHOSPHIN);;;
349_123;0224;0;1;0;NULL;;BARIUMAZID, trocken oder angefeuchtet mit weniger als 50 Masse-% Wasser;;;
349_1230;2200;0;1;0;NULL;;PROPADIEN, STABILISIERT;;;
349_1231;2201;0;1;0;NULL;;DISTICKSTOFFMONOXID, TIEFGEKÜHLT, FLÜSSIG;;;
349_1232;2202;0;1;0;NULL;;SELENWASSERSTOFF, WASSERFREI;;;
349_1233;2203;0;1;0;NULL;;SILICIUMWASSERSTOFF (SILAN);;;
349_1234;2204;0;1;0;NULL;;CARBONYLSULFID;;;
349_1235;2205;0;1;0;NULL;;ADIPONITRIL;;;
349_1236;2206;0;1;0;NULL;;ISOCYANATE, GIFTIG, N.A.G. oder ISOCYANAT, LÖSUNG, GIFTIG, N.A.G.;;;
349_1237;2208;0;1;0;NULL;;CALCIUMHYPOCHLORIT, MISCHUNG, TROCKEN, mit mehr als 10 %, aber höchstens 39 % aktivem Chlor;;;
349_1238;2209;0;1;0;NULL;;FORMALDEHYDLÖSUNG mit mindestens 25 % Formaldehyd;;;
349_1239;2210;0;1;0;NULL;;MANEB oder MANEBZUBEREITUNGEN mit mindestens 60 Masse-% Maneb;;;
349_124;0225;0;1;0;NULL;;ZÜNDVERSTÄRKER, MIT DETONATOR;;;
349_1240;2211;0;1;0;NULL;;SCHÄUMBARE POLYMER-KÜGELCHEN, entzündbare Dämpfe abgebend;;;
349_1241;2212;0;1;0;NULL;;ASBEST, BLAU (Krokydolith) oder ASBEST, BRAUN (Amosit, Mysorit);;;
349_1242;2213;0;1;0;NULL;;PARAFORMALDEHYD;;;
349_1243;2214;0;1;0;NULL;;PHTHALSÄUREANHYDRID mit mehr als 0,05 % Maleinsäureanhydrid;;;
349_1244;2215;0;1;0;NULL;;MALEINSÄUREANHYDRID;;;
349_1245;2216;0;1;0;NULL;;FISCHABFÄLLE, STABILISIERT (Feuchtigkeit zwischen 5 Masse-% und 12 Masse-% und höchstens 15 Masse-% Fett);;;
349_1246;2217;0;1;0;NULL;;ÖLSAATKUCHEN mit höchstens 1,5 Masse-% Öl und höchstens 11 Masse-% Feuchtigkeit;;;
349_1247;2218;0;1;0;NULL;;ACRYLSÄURE, STABILISIERT;;;
349_1248;2219;0;1;0;NULL;;ALLYLGLYCIDYLETHER;;;
349_1249;2222;0;1;0;NULL;;ANISOL;;;
349_125;0226;0;1;0;NULL;;CYCLOTETRAMETHYLENTETRANITRAMIN (HMX) (OKTOGEN), ANGEFEUCHTET mit mindestens 15 Masse-% Wasser;;;
349_1250;2224;0;1;0;NULL;;BENZONITRIL;;;
349_1251;2225;0;1;0;NULL;;BENZENSULFONYLCHLORID;;;
349_1252;2226;0;1;0;NULL;;BENZOTRICHLORID;;;
